,Disease,Symptom,Position,Age,Gen
139,http://ai.symptomchecking.org/condtion/Paget's_disease_of_the_nipple,"http://dbpedia.org/resource/Dermatitis, http://dbpedia.org/resource/Accounting, http://dbpedia.org/resource/Paget_Parish, http://dbpedia.org/resource/Disease, http://dbpedia.org/resource/James_Paget, http://dbpedia.org/resource/Malignancy, http://dbpedia.org/resource/Realis_mood, http://dbpedia.org/resource/Gadget, http://dbpedia.org/resource/Paget's_disease_of_bone","http://dbpedia.org/resource/Nipple, http://dbpedia.org/resource/Breast, http://dbpedia.org/resource/Skin",any,any
140,http://ai.symptomchecking.org/condtion/Pancreatic_cancer,"http://dbpedia.org/resource/Surgery, http://dbpedia.org/resource/Risk, http://dbpedia.org/resource/Palliative_care, http://dbpedia.org/resource/Heredity, http://dbpedia.org/resource/Cancer_pain, http://dbpedia.org/resource/Pain_management, http://dbpedia.org/resource/Appetite, http://dbpedia.org/resource/Cancer_staging, http://dbpedia.org/resource/Processed_meat, http://dbpedia.org/resource/Blood_test, http://dbpedia.org/resource/Disease, http://dbpedia.org/resource/Mass, http://dbpedia.org/resource/Medical_imaging, http://dbpedia.org/resource/United_Kingdom, http://dbpedia.org/resource/Histology, http://dbpedia.org/resource/Intravenous_therapy, http://dbpedia.org/resource/Biopsy, http://dbpedia.org/resource/Five-year_survival_rate, http://dbpedia.org/resource/Chemotherapy, http://dbpedia.org/resource/Adenocarcinoma, http://dbpedia.org/resource/Urine, http://dbpedia.org/resource/Tobacco_smoking, http://dbpedia.org/resource/Ultrasound, http://dbpedia.org/resource/Digestive_enzyme, http://dbpedia.org/resource/Diabetes_mellitus, http://dbpedia.org/resource/CT_scan, http://dbpedia.org/resource/United_States, http://dbpedia.org/resource/Neuroendocrine_tumor, http://dbpedia.org/resource/Radiation_therapy, http://dbpedia.org/resource/Genetic_disorder, http://dbpedia.org/resource/Pancreatic_cancer, http://dbpedia.org/resource/Obesity, http://dbpedia.org/resource/Cancer, http://dbpedia.org/resource/Cachexia","http://dbpedia.org/resource/Stomach, http://dbpedia.org/resource/Gland, http://dbpedia.org/resource/Neuroendocrine_cell, http://dbpedia.org/resource/Pancreas",any,any
141,http://ai.symptomchecking.org/condtion/Parkinson's_disease,"http://dbpedia.org/resource/Tobacco_smoking, http://dbpedia.org/resource/Tea, http://dbpedia.org/resource/Actor, http://dbpedia.org/resource/Dopamine, http://dbpedia.org/resource/Judge, http://dbpedia.org/resource/Coffee, http://dbpedia.org/resource/English_language, http://dbpedia.org/resource/Pesticide, http://dbpedia.org/resource/Agonist, http://dbpedia.org/resource/Fox, http://dbpedia.org/resource/Anxiety, http://dbpedia.org/resource/Cell_death, http://dbpedia.org/resource/Microelectrode, http://dbpedia.org/resource/The_Reason_(Hoobastank_song), http://dbpedia.org/resource/Diet_drink, http://dbpedia.org/resource/James_Parkinson, http://dbpedia.org/resource/Cycling, http://dbpedia.org/resource/Davis_Phinney, http://dbpedia.org/resource/Neuron, http://dbpedia.org/resource/Disease, http://dbpedia.org/resource/The_Motor, http://dbpedia.org/resource/Boxing, http://dbpedia.org/resource/L-DOPA, http://dbpedia.org/resource/Protein, http://dbpedia.org/resource/Gait_abnormality, http://dbpedia.org/resource/Genetic_disorder, http://dbpedia.org/resource/Parkinson's_disease, http://dbpedia.org/resource/Sleep_disorder, http://dbpedia.org/resource/Dyskinesia, http://dbpedia.org/resource/Dementia, http://dbpedia.org/resource/Parkinsonism","http://dbpedia.org/resource/Deep_brain_stimulation, http://dbpedia.org/resource/Substantia_nigra, http://dbpedia.org/resource/Midbrain, http://dbpedia.org/resource/Central_nervous_system",any,any
142,http://ai.symptomchecking.org/condtion/Pelvic_organ_prolapse,"http://dbpedia.org/resource/Medicine, http://dbpedia.org/resource/Latin, http://dbpedia.org/resource/Spinal_disc_herniation","http://dbpedia.org/resource/Vagina, http://dbpedia.org/resource/Rectum, http://dbpedia.org/resource/Uterus, http://dbpedia.org/resource/Heart",any,any
143,http://ai.symptomchecking.org/condtion/Penile_cancer,"http://dbpedia.org/resource/Squamous_cell_carcinoma, http://dbpedia.org/resource/Malignancy, http://dbpedia.org/resource/Small-cell_carcinoma, http://dbpedia.org/resource/Penile_cancer, http://dbpedia.org/resource/Merkel-cell_carcinoma",http://dbpedia.org/resource/Skin,any,any
144,http://ai.symptomchecking.org/condtion/Peripheral_neuropathy,"http://dbpedia.org/resource/Blood_pressure, http://dbpedia.org/resource/Radiation_therapy, http://dbpedia.org/resource/Vitamin_deficiency, http://dbpedia.org/resource/Thermoregulation, http://dbpedia.org/resource/Chemotherapy, http://dbpedia.org/resource/Allodynia, http://dbpedia.org/resource/Atrophy, http://dbpedia.org/resource/Diabetes_mellitus, http://dbpedia.org/resource/Immune_system, http://dbpedia.org/resource/Stimulation, http://dbpedia.org/resource/Mycobacterium_leprae, http://dbpedia.org/resource/Proprioception, http://dbpedia.org/resource/Disease, http://dbpedia.org/resource/Alcoholic_liver_disease, http://dbpedia.org/resource/Polyneuropathy, http://dbpedia.org/resource/Subroutine, http://dbpedia.org/resource/Heart_rate, http://dbpedia.org/resource/Genetic_disorder, http://dbpedia.org/resource/Coeliac_disease, http://dbpedia.org/resource/Osteomyelitis, http://dbpedia.org/resource/Fever, http://dbpedia.org/resource/Muscle_weakness, http://dbpedia.org/resource/Pain, http://dbpedia.org/resource/Peripheral_neuropathy, http://dbpedia.org/resource/Fasciculation, http://dbpedia.org/resource/Infection","http://dbpedia.org/resource/Sensory_neuron, http://dbpedia.org/resource/Central_nervous_system, http://dbpedia.org/resource/Human_skin, http://dbpedia.org/resource/Autonomic_nervous_system, http://dbpedia.org/resource/Urinary_bladder, http://dbpedia.org/resource/Nerve",any,any
145,http://ai.symptomchecking.org/condtion/Pleurisy,"http://dbpedia.org/resource/Inflammation, http://dbpedia.org/resource/Viral_disease, http://dbpedia.org/resource/Pleurisy, http://dbpedia.org/resource/Pain","http://dbpedia.org/resource/Lung, http://dbpedia.org/resource/Pleural_effusion, http://dbpedia.org/resource/Pulmonary_pleurae",any,any
146,http://ai.symptomchecking.org/condtion/Pneumonia,"http://dbpedia.org/resource/Antibiotics, http://dbpedia.org/resource/Developing_country, http://dbpedia.org/resource/Inflammation, http://dbpedia.org/resource/Diabetes_mellitus, http://dbpedia.org/resource/Hospital, http://dbpedia.org/resource/Health_care, http://dbpedia.org/resource/Disease, http://dbpedia.org/resource/William_Osler, http://dbpedia.org/resource/Immunosuppression, http://dbpedia.org/resource/Physical_examination, http://dbpedia.org/resource/Microorganism, http://dbpedia.org/resource/Tobacco_smoking, http://dbpedia.org/resource/Hand_washing, http://dbpedia.org/resource/Respiratory_disease, http://dbpedia.org/resource/Blood_test, http://dbpedia.org/resource/Oxygen_therapy, http://dbpedia.org/resource/Chest_radiograph, http://dbpedia.org/resource/Risk, http://dbpedia.org/resource/Fibrosis, http://dbpedia.org/resource/Pathogenic_bacteria, http://dbpedia.org/resource/Viral_disease, http://dbpedia.org/resource/Sea_captain, http://dbpedia.org/resource/Asthma, http://dbpedia.org/resource/Heart_failure, http://dbpedia.org/resource/Autoimmune_disease, http://dbpedia.org/resource/Chest_pain, http://dbpedia.org/resource/Cough, http://dbpedia.org/resource/Stroke, http://dbpedia.org/resource/Fever, http://dbpedia.org/resource/Chronic_obstructive_pulmonary_disease, http://dbpedia.org/resource/Pneumonia, http://dbpedia.org/resource/Infection","http://dbpedia.org/resource/Lung, http://dbpedia.org/resource/Pulmonary_alveolus",any,Male
147,http://ai.symptomchecking.org/condtion/Prostate_cancer,"http://dbpedia.org/resource/Targeted_therapy, http://dbpedia.org/resource/Mortality_rate, http://dbpedia.org/resource/Prostate-specific_antigen, http://dbpedia.org/resource/Chemotherapy, http://dbpedia.org/resource/5-alpha_reductase, http://dbpedia.org/resource/Red_meat, http://dbpedia.org/resource/Radiation_therapy, http://dbpedia.org/resource/Unnecessary_health_care, http://dbpedia.org/resource/Cancer_screening, http://dbpedia.org/resource/Disease, http://dbpedia.org/resource/Consanguinity, http://dbpedia.org/resource/Medical_imaging, http://dbpedia.org/resource/African_Americans, http://dbpedia.org/resource/Bisphosphonate, http://dbpedia.org/resource/Processed_meat, http://dbpedia.org/resource/White_Americans, http://dbpedia.org/resource/Blood_test, http://dbpedia.org/resource/Biopsy, http://dbpedia.org/resource/Vitamin, http://dbpedia.org/resource/Healthy_diet, http://dbpedia.org/resource/Therapy, http://dbpedia.org/resource/Five-year_survival_rate, http://dbpedia.org/resource/Asymptomatic, http://dbpedia.org/resource/Breast_milk, http://dbpedia.org/resource/United_States, http://dbpedia.org/resource/Watchful_waiting, http://dbpedia.org/resource/United_States_Preventive_Services_Task_Force, http://dbpedia.org/resource/Analgesic, http://dbpedia.org/resource/Urine, http://dbpedia.org/resource/Hormone, http://dbpedia.org/resource/Surgery, http://dbpedia.org/resource/Cancer, http://dbpedia.org/resource/Pain, http://dbpedia.org/resource/Breast_cancer, http://dbpedia.org/resource/Anemia, http://dbpedia.org/resource/Gonorrhea, http://dbpedia.org/resource/Benign_prostatic_hyperplasia, http://dbpedia.org/resource/Prostate_cancer","http://dbpedia.org/resource/Prostate, http://dbpedia.org/resource/Lymph_node, http://dbpedia.org/resource/Male_reproductive_system, http://dbpedia.org/resource/Pelvis",any,Male
148,http://ai.symptomchecking.org/condtion/Psoriatic_arthritis,"http://dbpedia.org/resource/Spondyloarthropathy, http://dbpedia.org/resource/Histology, http://dbpedia.org/resource/Psoriatic_arthritis, http://dbpedia.org/resource/Arthritis, http://dbpedia.org/resource/Arthropathy, http://dbpedia.org/resource/Psoriasis",http://dbpedia.org/resource/Skin,any,any
149,http://ai.symptomchecking.org/condtion/Retinoblastoma,"http://dbpedia.org/resource/Retinoblastoma_protein, http://dbpedia.org/resource/Mutation, http://dbpedia.org/resource/Chromosome_13_(human), http://dbpedia.org/resource/Malignancy, http://dbpedia.org/resource/Genetic_disorder, http://dbpedia.org/resource/Cancer, http://dbpedia.org/resource/Retinoblastoma","http://dbpedia.org/resource/Human_eye, http://dbpedia.org/resource/Epithelium, http://dbpedia.org/resource/Retina",young,any
150,http://ai.symptomchecking.org/condtion/Retinoblastoma_Children,"http://dbpedia.org/resource/Chromosome_13_(human), http://dbpedia.org/resource/Malignancy, http://dbpedia.org/resource/Mutation, http://dbpedia.org/resource/Retinoblastoma_protein, http://dbpedia.org/resource/Retinoblastoma, http://dbpedia.org/resource/Genetic_disorder, http://dbpedia.org/resource/Cancer","http://dbpedia.org/resource/Human_eye, http://dbpedia.org/resource/Retina, http://dbpedia.org/resource/Epithelium",young,any
151,http://ai.symptomchecking.org/condtion/Rheumatoid_arthritis,"http://dbpedia.org/resource/Fibromyalgia, http://dbpedia.org/resource/The_Goal_(novel), http://dbpedia.org/resource/Methotrexate, http://dbpedia.org/resource/Alternative_medicine, http://dbpedia.org/resource/Medical_imaging, http://dbpedia.org/resource/Paris, http://dbpedia.org/resource/Food_energy, http://dbpedia.org/resource/Corticosteroid, http://dbpedia.org/resource/Analgesic, http://dbpedia.org/resource/In_vitro, http://dbpedia.org/resource/Hydroxychloroquine, http://dbpedia.org/resource/Nonsteroidal_anti-inflammatory_drug, http://dbpedia.org/resource/Fertilisation, http://dbpedia.org/resource/Orthotics, http://dbpedia.org/resource/Immune_system, http://dbpedia.org/resource/Disease-modifying_antirheumatic_drug, http://dbpedia.org/resource/Joint_stiffness, http://dbpedia.org/resource/Psoriatic_arthritis, http://dbpedia.org/resource/Red_blood_cell, http://dbpedia.org/resource/Inflammation, http://dbpedia.org/resource/Assistive_technology, http://dbpedia.org/resource/Pain, http://dbpedia.org/resource/Cardiovascular_disease, http://dbpedia.org/resource/Genetic_disorder, http://dbpedia.org/resource/Arthralgia, http://dbpedia.org/resource/Fever, http://dbpedia.org/resource/Infection, http://dbpedia.org/resource/Rheumatoid_arthritis, http://dbpedia.org/resource/Autoimmune_disease, http://dbpedia.org/resource/Systemic_lupus_erythematosus","http://dbpedia.org/resource/Cartilage, http://dbpedia.org/resource/Lung, http://dbpedia.org/resource/Synovial_membrane, http://dbpedia.org/resource/Bone",Middle age,Female
152,http://ai.symptomchecking.org/condtion/Septic_shock,"http://dbpedia.org/resource/Mortality_rate, http://dbpedia.org/resource/Multiple_organ_dysfunction_syndrome, http://dbpedia.org/resource/Parasitism, http://dbpedia.org/resource/Viral_disease, http://dbpedia.org/resource/Intensive_care_unit, http://dbpedia.org/resource/Metabolism, http://dbpedia.org/resource/Blood_pressure, http://dbpedia.org/resource/Pathogenic_bacteria, http://dbpedia.org/resource/Encephalopathy, http://dbpedia.org/resource/Mycosis, http://dbpedia.org/resource/Sepsis, http://dbpedia.org/resource/Infection, http://dbpedia.org/resource/Immunodeficiency, http://dbpedia.org/resource/Septic_shock","http://dbpedia.org/resource/Urinary_system, http://dbpedia.org/resource/Lung, http://dbpedia.org/resource/Skin","young, old",any
153,http://ai.symptomchecking.org/condtion/Shingles,"http://dbpedia.org/resource/Postherpetic_neuralgia, http://dbpedia.org/resource/Aciclovir, http://dbpedia.org/resource/Immunosuppression, http://dbpedia.org/resource/Corticosteroid, http://dbpedia.org/resource/18_Months, http://dbpedia.org/resource/Neuron, http://dbpedia.org/resource/Asteroid_belt, http://dbpedia.org/resource/Virus, http://dbpedia.org/resource/Hindi, http://dbpedia.org/resource/Zoster_vaccine, http://dbpedia.org/resource/Paracetamol, http://dbpedia.org/resource/Opioid, http://dbpedia.org/resource/Risk, http://dbpedia.org/resource/Varicella_vaccine, http://dbpedia.org/resource/Snake, http://dbpedia.org/resource/Arabic, http://dbpedia.org/resource/Varicella_zoster_virus, http://dbpedia.org/resource/Viral_disease, http://dbpedia.org/resource/Nonsteroidal_anti-inflammatory_drug, http://dbpedia.org/resource/Visual_impairment, http://dbpedia.org/resource/Shingles, http://dbpedia.org/resource/Rash, http://dbpedia.org/resource/Chickenpox, http://dbpedia.org/resource/Peripheral_neuropathy, http://dbpedia.org/resource/Infection, http://dbpedia.org/resource/Herpes_simplex, http://dbpedia.org/resource/Pain",http://dbpedia.org/resource/Human_eye,young,any
154,http://ai.symptomchecking.org/condtion/Sickle_cell_disease,"http://dbpedia.org/resource/Hydroxycarbamide, http://dbpedia.org/resource/James_VI_and_I, http://dbpedia.org/resource/Thermoregulation, http://dbpedia.org/resource/List_of_Being_Human_characters, http://dbpedia.org/resource/Judge, http://dbpedia.org/resource/Electric_power_transmission, http://dbpedia.org/resource/Gene, http://dbpedia.org/resource/Body_fluid, http://dbpedia.org/resource/Pathogenic_bacteria, http://dbpedia.org/resource/Sub-Saharan_Africa, http://dbpedia.org/resource/Altitude, http://dbpedia.org/resource/Hematopoietic_stem_cell_transplantation, http://dbpedia.org/resource/Blood_test, http://dbpedia.org/resource/Arabian_Peninsula, http://dbpedia.org/resource/Hemoglobin, http://dbpedia.org/resource/Cure, http://dbpedia.org/resource/Mutation, http://dbpedia.org/resource/Blood_transfusion, http://dbpedia.org/resource/Indian_numbering_system, http://dbpedia.org/resource/Vaccination, http://dbpedia.org/resource/Antibiotics, http://dbpedia.org/resource/Sickle_cell_trait, http://dbpedia.org/resource/India, http://dbpedia.org/resource/Chronic_pain, http://dbpedia.org/resource/Doctor_of_Science, http://dbpedia.org/resource/Analgesic, http://dbpedia.org/resource/Physician, http://dbpedia.org/resource/Pregnancy, http://dbpedia.org/resource/Spinocerebellar_ataxia, http://dbpedia.org/resource/Genetic_disorder, http://dbpedia.org/resource/Sickle-cell_disease, http://dbpedia.org/resource/Proteinuria, http://dbpedia.org/resource/Anemia, http://dbpedia.org/resource/Dehydration, http://dbpedia.org/resource/Malaria, http://dbpedia.org/resource/Stroke","http://dbpedia.org/resource/Bone_marrow, http://dbpedia.org/resource/Gastric_acid",any,Female
155,http://ai.symptomchecking.org/condtion/Sinusitis,"http://dbpedia.org/resource/Corticosteroid, http://dbpedia.org/resource/United_States, http://dbpedia.org/resource/CT_scan, http://dbpedia.org/resource/Europe, http://dbpedia.org/resource/Air_pollution, http://dbpedia.org/resource/Watchful_waiting, http://dbpedia.org/resource/Analgesic, http://dbpedia.org/resource/Argentine_peso, http://dbpedia.org/resource/Fibrosis, http://dbpedia.org/resource/Antibiotics, http://dbpedia.org/resource/Amoxicillin, http://dbpedia.org/resource/Immunization, http://dbpedia.org/resource/Naproxen, http://dbpedia.org/resource/Hand_washing, http://dbpedia.org/resource/United_States_dollar, http://dbpedia.org/resource/Ten_Days, http://dbpedia.org/resource/Clavulanic_acid, http://dbpedia.org/resource/Inflammation, http://dbpedia.org/resource/Chronic_condition, http://dbpedia.org/resource/Mucus, http://dbpedia.org/resource/Nasal_irrigation, http://dbpedia.org/resource/Chest_radiograph, http://dbpedia.org/resource/Tobacco_smoking, http://dbpedia.org/resource/Debulking, http://dbpedia.org/resource/Viral_disease, http://dbpedia.org/resource/Pathogenic_bacteria, http://dbpedia.org/resource/Fever, http://dbpedia.org/resource/Cough, http://dbpedia.org/resource/Pain, http://dbpedia.org/resource/Pharyngitis, http://dbpedia.org/resource/Infection, http://dbpedia.org/resource/Allergy, http://dbpedia.org/resource/Asthma, http://dbpedia.org/resource/Sinusitis, http://dbpedia.org/resource/Immunodeficiency","http://dbpedia.org/resource/Nose, http://dbpedia.org/resource/Paranasal_sinuses",any,Female
156,http://ai.symptomchecking.org/condtion/Slapped_cheek_syndrome,"http://dbpedia.org/resource/Volvo_Redblock_Engine, http://dbpedia.org/resource/Parvovirus, http://dbpedia.org/resource/Rubella, http://dbpedia.org/resource/Infection, http://dbpedia.org/resource/Scarlet_fever",http://dbpedia.org/resource/Cheek,young,any
157,http://ai.symptomchecking.org/condtion/Soft_tissue_sarcomas,"http://dbpedia.org/resource/Friedrich_Daniel_von_Recklinghausen, http://dbpedia.org/resource/Gene, http://dbpedia.org/resource/Herpesviridae, http://dbpedia.org/resource/Malignancy, http://dbpedia.org/resource/HIV, http://dbpedia.org/resource/Vinyl_chloride, http://dbpedia.org/resource/Wood_preservation, http://dbpedia.org/resource/Mucus, http://dbpedia.org/resource/Sarcoma, http://dbpedia.org/resource/Herbicide, http://dbpedia.org/resource/Radiation_therapy, http://dbpedia.org/resource/Tumor_suppressor_gene, http://dbpedia.org/resource/Phenols, http://dbpedia.org/resource/Etiology, http://dbpedia.org/resource/Chlorophenol, http://dbpedia.org/resource/Angiosarcoma, http://dbpedia.org/resource/P53, http://dbpedia.org/resource/Polyvinyl_chloride, http://dbpedia.org/resource/Retinoblastoma_protein, http://dbpedia.org/resource/Neurofibromatosis, http://dbpedia.org/resource/Retinoblastoma, http://dbpedia.org/resource/Neurofibromatosis_type_I, http://dbpedia.org/resource/HIV/AIDS, http://dbpedia.org/resource/Genetic_disorder, http://dbpedia.org/resource/Neoplasm, http://dbpedia.org/resource/Cancer, http://dbpedia.org/resource/Soft-tissue_sarcoma","http://dbpedia.org/resource/Blood, http://dbpedia.org/resource/Tonsil, http://dbpedia.org/resource/Thymus, http://dbpedia.org/resource/Epithelium, http://dbpedia.org/resource/Blood_vessel, http://dbpedia.org/resource/Skin, http://dbpedia.org/resource/Nerve, http://dbpedia.org/resource/Adenoid, http://dbpedia.org/resource/Liver",any,any
158,http://ai.symptomchecking.org/condtion/Soft_tissue_sarcomas_Teenagers_and_young_adults,"http://dbpedia.org/resource/Polyvinyl_chloride, http://dbpedia.org/resource/Friedrich_Daniel_von_Recklinghausen, http://dbpedia.org/resource/Neurofibromatosis, http://dbpedia.org/resource/Etiology, http://dbpedia.org/resource/Phenols, http://dbpedia.org/resource/Chlorophenol, http://dbpedia.org/resource/Vinyl_chloride, http://dbpedia.org/resource/Herbicide, http://dbpedia.org/resource/Tumor_suppressor_gene, http://dbpedia.org/resource/Herpesviridae, http://dbpedia.org/resource/Retinoblastoma_protein, http://dbpedia.org/resource/Radiation_therapy, http://dbpedia.org/resource/P53, http://dbpedia.org/resource/Sarcoma, http://dbpedia.org/resource/Mucus, http://dbpedia.org/resource/Wood_preservation, http://dbpedia.org/resource/Angiosarcoma, http://dbpedia.org/resource/Malignancy, http://dbpedia.org/resource/HIV, http://dbpedia.org/resource/Gene, http://dbpedia.org/resource/Cancer, http://dbpedia.org/resource/Soft-tissue_sarcoma, http://dbpedia.org/resource/Neoplasm, http://dbpedia.org/resource/HIV/AIDS, http://dbpedia.org/resource/Neurofibromatosis_type_I, http://dbpedia.org/resource/Genetic_disorder, http://dbpedia.org/resource/Retinoblastoma","http://dbpedia.org/resource/Thymus, http://dbpedia.org/resource/Blood_vessel, http://dbpedia.org/resource/Skin, http://dbpedia.org/resource/Nerve, http://dbpedia.org/resource/Adenoid, http://dbpedia.org/resource/Liver, http://dbpedia.org/resource/Epithelium, http://dbpedia.org/resource/Tonsil, http://dbpedia.org/resource/Blood",any,any
159,http://ai.symptomchecking.org/condtion/Sore_throat,"http://dbpedia.org/resource/Inflammation, http://dbpedia.org/resource/Tonsillitis, http://dbpedia.org/resource/Pain, http://dbpedia.org/resource/Major_trauma, http://dbpedia.org/resource/Pharyngitis",http://dbpedia.org/resource/Tonsil,any,any
160,http://ai.symptomchecking.org/condtion/Stillbirth,"http://dbpedia.org/resource/Pregnancy_rate, http://dbpedia.org/resource/Africa, http://dbpedia.org/resource/Labor_induction, http://dbpedia.org/resource/Complications_of_pregnancy, http://dbpedia.org/resource/United_States, http://dbpedia.org/resource/Risk, http://dbpedia.org/resource/South_Asia, http://dbpedia.org/resource/Childbirth, http://dbpedia.org/resource/Born-Alive_Infants_Protection_Act, http://dbpedia.org/resource/Surgery, http://dbpedia.org/resource/Obstetric_ultrasonography, http://dbpedia.org/resource/Assisted_reproductive_technology, http://dbpedia.org/resource/Stillbirth, http://dbpedia.org/resource/Malaria, http://dbpedia.org/resource/Pregnancy, http://dbpedia.org/resource/Perinatal_mortality, http://dbpedia.org/resource/Congenital_disorder, http://dbpedia.org/resource/Pre-eclampsia, http://dbpedia.org/resource/Miscarriage","http://dbpedia.org/resource/Placenta, http://dbpedia.org/resource/Umbilical_cord",young,Female
161,http://ai.symptomchecking.org/condtion/Stomach_cancer,"http://dbpedia.org/resource/United_States, http://dbpedia.org/resource/East_Asia, http://dbpedia.org/resource/Endoscopy, http://dbpedia.org/resource/Chemotherapy, http://dbpedia.org/resource/Cure, http://dbpedia.org/resource/Mediterranean_diet, http://dbpedia.org/resource/Medical_imaging, http://dbpedia.org/resource/Biopsy, http://dbpedia.org/resource/Appetite, http://dbpedia.org/resource/Pickling, http://dbpedia.org/resource/South_Korea, http://dbpedia.org/resource/Tobacco_smoking, http://dbpedia.org/resource/Japan, http://dbpedia.org/resource/Vomiting, http://dbpedia.org/resource/Bacteria, http://dbpedia.org/resource/Western_world, http://dbpedia.org/resource/Human_feces, http://dbpedia.org/resource/Cancer_screening, http://dbpedia.org/resource/Refrigeration, http://dbpedia.org/resource/Blood_test, http://dbpedia.org/resource/Radiation_therapy, http://dbpedia.org/resource/Palliative_care, http://dbpedia.org/resource/Developed_country, http://dbpedia.org/resource/Targeted_therapy, http://dbpedia.org/resource/Lymphoma, http://dbpedia.org/resource/Surgery, http://dbpedia.org/resource/Five-year_survival_rate, http://dbpedia.org/resource/Infection, http://dbpedia.org/resource/Stomach_cancer, http://dbpedia.org/resource/Gastroesophageal_reflux_disease, http://dbpedia.org/resource/Dysphagia, http://dbpedia.org/resource/Cancer, http://dbpedia.org/resource/Weight_loss, http://dbpedia.org/resource/Helicobacter_pylori","http://dbpedia.org/resource/Liver, http://dbpedia.org/resource/Lymph_node, http://dbpedia.org/resource/Human_skin, http://dbpedia.org/resource/Epigastrium, http://dbpedia.org/resource/Lung, http://dbpedia.org/resource/Mesenchyme, http://dbpedia.org/resource/Abdomen, http://dbpedia.org/resource/Stomach",any,any
162,http://ai.symptomchecking.org/condtion/Stomach_ulcer,"http://dbpedia.org/resource/Henrietta_of_England, http://dbpedia.org/resource/Clarithromycin, http://dbpedia.org/resource/Endoscopy, http://dbpedia.org/resource/Alcohol, http://dbpedia.org/resource/H2_antagonist, http://dbpedia.org/resource/Antibody, http://dbpedia.org/resource/Inflammation, http://dbpedia.org/resource/Amoxicillin, http://dbpedia.org/resource/Antimicrobial_resistance, http://dbpedia.org/resource/Coronary_artery_disease, http://dbpedia.org/resource/Bacteria, http://dbpedia.org/resource/Biopsy, http://dbpedia.org/resource/Blood_test, http://dbpedia.org/resource/England, http://dbpedia.org/resource/Vomiting, http://dbpedia.org/resource/Barry_Marshall, http://dbpedia.org/resource/Nonsteroidal_anti-inflammatory_drug, http://dbpedia.org/resource/Robin_Warren, http://dbpedia.org/resource/Smoking_cessation, http://dbpedia.org/resource/Human_feces, http://dbpedia.org/resource/Diet_drink, http://dbpedia.org/resource/Anorexia_(symptom), http://dbpedia.org/resource/Proton-pump_inhibitor, http://dbpedia.org/resource/Upper_gastrointestinal_series, http://dbpedia.org/resource/Tobacco_smoking, http://dbpedia.org/resource/Cirrhosis, http://dbpedia.org/resource/Weight_loss, http://dbpedia.org/resource/Stomach_cancer, http://dbpedia.org/resource/Gastrointestinal_perforation, http://dbpedia.org/resource/Infection, http://dbpedia.org/resource/Burping, http://dbpedia.org/resource/Peptic_ulcer, http://dbpedia.org/resource/Pain, http://dbpedia.org/resource/Helicobacter_pylori, http://dbpedia.org/resource/Gastrointestinal_bleeding","http://dbpedia.org/resource/Small_intestine, http://dbpedia.org/resource/Esophagus, http://dbpedia.org/resource/Gastric_acid, http://dbpedia.org/resource/Gallbladder, http://dbpedia.org/resource/Epigastrium, http://dbpedia.org/resource/Gastrointestinal_tract",any,any
163,http://ai.symptomchecking.org/condtion/Stroke,"http://dbpedia.org/resource/Warfarin, http://dbpedia.org/resource/Angiography, http://dbpedia.org/resource/Electrocardiography, http://dbpedia.org/resource/Aspirin, http://dbpedia.org/resource/Magnetic_resonance_imaging, http://dbpedia.org/resource/Subroutine, http://dbpedia.org/resource/Surgery, http://dbpedia.org/resource/Risk_factor, http://dbpedia.org/resource/Hemodynamics, http://dbpedia.org/resource/Physical_examination, http://dbpedia.org/resource/Bleeding, http://dbpedia.org/resource/Ischemia, http://dbpedia.org/resource/Diabetes_mellitus, http://dbpedia.org/resource/Necrosis, http://dbpedia.org/resource/CT_scan, http://dbpedia.org/resource/Intracranial_aneurysm, http://dbpedia.org/resource/Coronary_artery_disease, http://dbpedia.org/resource/Accounting, http://dbpedia.org/resource/Blood_test, http://dbpedia.org/resource/Tobacco_smoking, http://dbpedia.org/resource/Medical_imaging, http://dbpedia.org/resource/Atrial_fibrillation, http://dbpedia.org/resource/Stroke, http://dbpedia.org/resource/Subarachnoid_hemorrhage, http://dbpedia.org/resource/Urinary_incontinence, http://dbpedia.org/resource/Hypoglycemia, http://dbpedia.org/resource/Pneumonia, http://dbpedia.org/resource/Headache, http://dbpedia.org/resource/Hypercholesterolemia, http://dbpedia.org/resource/Obesity, http://dbpedia.org/resource/Hypertension, http://dbpedia.org/resource/Transient_ischemic_attack","http://dbpedia.org/resource/Brain, http://dbpedia.org/resource/Blood_vessel",any,any
164,http://ai.symptomchecking.org/condtion/Sunburn,"http://dbpedia.org/resource/DNA, http://dbpedia.org/resource/Skin_cancer, http://dbpedia.org/resource/Radiation, http://dbpedia.org/resource/Sun_tanning, http://dbpedia.org/resource/Melanin, http://dbpedia.org/resource/Sunscreen, http://dbpedia.org/resource/Ultraviolet, http://dbpedia.org/resource/Radiation_burn, http://dbpedia.org/resource/Photoprotection, http://dbpedia.org/resource/Direct_DNA_damage, http://dbpedia.org/resource/Pain, http://dbpedia.org/resource/Muscle_weakness, http://dbpedia.org/resource/Sunburn","http://dbpedia.org/resource/Skin, http://dbpedia.org/resource/Epithelium",any,any
