,Disease,Symptom,Position,Age,Gen
134,http://ai.symptomchecking.org/condtion/Osteoporosis,"[http://dbpedia.org/resource/United_States,  http://dbpedia.org/resource/Adult_(band),  http://dbpedia.org/resource/Proton_pump,  http://dbpedia.org/resource/Chronic_pain,  http://dbpedia.org/resource/Disease,  http://dbpedia.org/resource/Fall_prevention,  http://dbpedia.org/resource/Kidney_disease,  http://dbpedia.org/resource/Healthy_diet,  http://dbpedia.org/resource/Serotonin,  http://dbpedia.org/resource/Alcoholism,  http://dbpedia.org/resource/Bisphosphonate,  http://dbpedia.org/resource/Dual-energy_X-ray_absorptiometry,  http://dbpedia.org/resource/Chemotherapy,  http://dbpedia.org/resource/Tobacco_smoking]","[http://dbpedia.org/resource/Hip,  http://dbpedia.org/resource/Ovary]","young, old",male
135,http://ai.symptomchecking.org/condtion/Osteosarcoma,"[http://dbpedia.org/resource/Sarcoma,  http://dbpedia.org/resource/Histology,  http://dbpedia.org/resource/Cellular_differentiation]",[http://dbpedia.org/resource/Osteoblast],young,female
136,http://ai.symptomchecking.org/condtion/Otitis_externa,"[http://dbpedia.org/resource/Ear_drop,  http://dbpedia.org/resource/Aquatic_locomotion,  http://dbpedia.org/resource/Antibiotics,  http://dbpedia.org/resource/Diabetes_mellitus,  http://dbpedia.org/resource/Immunosuppression,  http://dbpedia.org/resource/Inflammation,  http://dbpedia.org/resource/Hearing_aid,  http://dbpedia.org/resource/Ofloxacin,  http://dbpedia.org/resource/Risk,  http://dbpedia.org/resource/Dermatitis,  http://dbpedia.org/resource/Pathogenic_bacteria,  http://dbpedia.org/resource/Paralympic_swimming,  http://dbpedia.org/resource/Earplug]",[http://dbpedia.org/resource/Outer_ear],"young, old",male
137,http://ai.symptomchecking.org/condtion/Ovarian_cancer,"[http://dbpedia.org/resource/Therapy,  http://dbpedia.org/resource/BRCA2,  http://dbpedia.org/resource/Biopsy,  http://dbpedia.org/resource/United_States,  http://dbpedia.org/resource/BRCA1,  http://dbpedia.org/resource/Oophorectomy,  http://dbpedia.org/resource/Appetite]","[http://dbpedia.org/resource/Abdomen,  http://dbpedia.org/resource/Lymph_node,  http://dbpedia.org/resource/Fallopian_tube,  http://dbpedia.org/resource/Stromal_cell,  http://dbpedia.org/resource/Tubal_ligation,  http://dbpedia.org/resource/Urinary_bladder]",young,Female
138,http://ai.symptomchecking.org/condtion/Overactive_thyroid,"[http://dbpedia.org/resource/Iodine-131,  http://dbpedia.org/resource/Isotopes_of_iodine,  http://dbpedia.org/resource/Thyroid-stimulating_hormone,  http://dbpedia.org/resource/United_States,  http://dbpedia.org/resource/Therapy,  http://dbpedia.org/resource/Tachycardia,  http://dbpedia.org/resource/Triiodothyronine,  http://dbpedia.org/resource/Blood_test,  http://dbpedia.org/resource/Antibody,  http://dbpedia.org/resource/Thermoregulation,  http://dbpedia.org/resource/Pituitary_adenoma,  http://dbpedia.org/resource/Irritability]",http://dbpedia.org/resource/Thyroid,Elder,Female
139,http://ai.symptomchecking.org/condtion/Paget's_disease_of_the_nipple,"[http://dbpedia.org/resource/Dermatitis,  http://dbpedia.org/resource/Accounting,  http://dbpedia.org/resource/Paget_Parish]","[http://dbpedia.org/resource/Nipple,  http://dbpedia.org/resource/Breast,  http://dbpedia.org/resource/Skin]",Elder,female
140,http://ai.symptomchecking.org/condtion/Pancreatic_cancer,"[http://dbpedia.org/resource/Surgery,  http://dbpedia.org/resource/Risk,  http://dbpedia.org/resource/Palliative_care,  http://dbpedia.org/resource/Heredity,  http://dbpedia.org/resource/Cancer_pain,  http://dbpedia.org/resource/Pain_management,  http://dbpedia.org/resource/Appetite,  http://dbpedia.org/resource/Cancer_staging,  http://dbpedia.org/resource/Processed_meat,  http://dbpedia.org/resource/Blood_test,  http://dbpedia.org/resource/Disease,  http://dbpedia.org/resource/Mass]",[http://dbpedia.org/resource/Stomach],Middel age,male
141,http://ai.symptomchecking.org/condtion/Parkinson's_disease,"[http://dbpedia.org/resource/Tobacco_smoking,  http://dbpedia.org/resource/Tea,  http://dbpedia.org/resource/Actor]","[http://dbpedia.org/resource/Deep_brain_stimulation,  http://dbpedia.org/resource/Substantia_nigra,  http://dbpedia.org/resource/Midbrain]",Middel age,female
142,http://ai.symptomchecking.org/condtion/Pelvic_organ_prolapse,"http://dbpedia.org/resource/Medicine, http://dbpedia.org/resource/Latin, http://dbpedia.org/resource/Spinal_disc_herniation",[http://dbpedia.org/resource/Vagina],Yong,male
143,http://ai.symptomchecking.org/condtion/Penile_cancer,"http://dbpedia.org/resource/Squamous_cell_carcinoma, http://dbpedia.org/resource/Malignancy, http://dbpedia.org/resource/Small-cell_carcinoma, http://dbpedia.org/resource/Penile_cancer, http://dbpedia.org/resource/Merkel-cell_carcinoma",http://dbpedia.org/resource/Skin,Yong,male
144,http://ai.symptomchecking.org/condtion/Peripheral_neuropathy,"[http://dbpedia.org/resource/Blood_pressure,  http://dbpedia.org/resource/Radiation_therapy,  http://dbpedia.org/resource/Vitamin_deficiency,  http://dbpedia.org/resource/Thermoregulation,  http://dbpedia.org/resource/Chemotherapy,  http://dbpedia.org/resource/Allodynia,  http://dbpedia.org/resource/Atrophy,  http://dbpedia.org/resource/Diabetes_mellitus,  http://dbpedia.org/resource/Immune_system,  http://dbpedia.org/resource/Stimulation,  http://dbpedia.org/resource/Mycobacterium_leprae,  http://dbpedia.org/resource/Proprioception,  http://dbpedia.org/resource/Disease,  http://dbpedia.org/resource/Alcoholic_liver_disease,  http://dbpedia.org/resource/Polyneuropathy,  http://dbpedia.org/resource/Subroutine,  http://dbpedia.org/resource/Heart_rate]",[http://dbpedia.org/resource/Sensory_neuron],Yong,male
145,http://ai.symptomchecking.org/condtion/Pleurisy,"http://dbpedia.org/resource/Inflammation, http://dbpedia.org/resource/Viral_disease, http://dbpedia.org/resource/Pleurisy, http://dbpedia.org/resource/Pain",[http://dbpedia.org/resource/Lung],Middel age,female
146,http://ai.symptomchecking.org/condtion/Pneumonia,"[http://dbpedia.org/resource/Antibiotics,  http://dbpedia.org/resource/Developing_country,  http://dbpedia.org/resource/Inflammation,  http://dbpedia.org/resource/Diabetes_mellitus,  http://dbpedia.org/resource/Hospital,  http://dbpedia.org/resource/Health_care,  http://dbpedia.org/resource/Disease,  http://dbpedia.org/resource/William_Osler,  http://dbpedia.org/resource/Immunosuppression,  http://dbpedia.org/resource/Physical_examination,  http://dbpedia.org/resource/Microorganism,  http://dbpedia.org/resource/Tobacco_smoking,  http://dbpedia.org/resource/Hand_washing,  http://dbpedia.org/resource/Respiratory_disease,  http://dbpedia.org/resource/Blood_test,  http://dbpedia.org/resource/Oxygen_therapy,  http://dbpedia.org/resource/Chest_radiograph,  http://dbpedia.org/resource/Risk,  http://dbpedia.org/resource/Fibrosis,  http://dbpedia.org/resource/Pathogenic_bacteria,  http://dbpedia.org/resource/Viral_disease,  http://dbpedia.org/resource/Sea_captain,  http://dbpedia.org/resource/Asthma,  http://dbpedia.org/resource/Heart_failure,  http://dbpedia.org/resource/Autoimmune_disease,  http://dbpedia.org/resource/Chest_pain,  http://dbpedia.org/resource/Cough,  http://dbpedia.org/resource/Stroke,  http://dbpedia.org/resource/Fever]","[http://dbpedia.org/resource/Lung,  http://dbpedia.org/resource/Pulmonary_alveolus]",Yong,Male
147,http://ai.symptomchecking.org/condtion/Prostate_cancer,"[http://dbpedia.org/resource/Targeted_therapy,  http://dbpedia.org/resource/Mortality_rate,  http://dbpedia.org/resource/Prostate-specific_antigen,  http://dbpedia.org/resource/Chemotherapy,  http://dbpedia.org/resource/5-alpha_reductase,  http://dbpedia.org/resource/Red_meat,  http://dbpedia.org/resource/Radiation_therapy,  http://dbpedia.org/resource/Unnecessary_health_care,  http://dbpedia.org/resource/Cancer_screening,  http://dbpedia.org/resource/Disease,  http://dbpedia.org/resource/Consanguinity,  http://dbpedia.org/resource/Medical_imaging,  http://dbpedia.org/resource/African_Americans,  http://dbpedia.org/resource/Bisphosphonate,  http://dbpedia.org/resource/Processed_meat,  http://dbpedia.org/resource/White_Americans,  http://dbpedia.org/resource/Blood_test,  http://dbpedia.org/resource/Biopsy,  http://dbpedia.org/resource/Vitamin,  http://dbpedia.org/resource/Healthy_diet,  http://dbpedia.org/resource/Therapy,  http://dbpedia.org/resource/Five-year_survival_rate,  http://dbpedia.org/resource/Asymptomatic,  http://dbpedia.org/resource/Breast_milk,  http://dbpedia.org/resource/United_States,  http://dbpedia.org/resource/Watchful_waiting]",[http://dbpedia.org/resource/Prostate],Middel age,Male
148,http://ai.symptomchecking.org/condtion/Psoriatic_arthritis,"[http://dbpedia.org/resource/Spondyloarthropathy,  http://dbpedia.org/resource/Histology,  http://dbpedia.org/resource/Psoriatic_arthritis,  http://dbpedia.org/resource/Arthritis]",http://dbpedia.org/resource/Skin,Middel age,female
149,http://ai.symptomchecking.org/condtion/Retinoblastoma,"[http://dbpedia.org/resource/Retinoblastoma_protein,  http://dbpedia.org/resource/Mutation,  http://dbpedia.org/resource/Chromosome_13_(human)]",[http://dbpedia.org/resource/Human_eye],young,female
150,http://ai.symptomchecking.org/condtion/Retinoblastoma_Children,"[http://dbpedia.org/resource/Chromosome_13_(human),  http://dbpedia.org/resource/Malignancy,  http://dbpedia.org/resource/Mutation,  http://dbpedia.org/resource/Retinoblastoma_protein]","[http://dbpedia.org/resource/Human_eye,  http://dbpedia.org/resource/Retina]",young,male
151,http://ai.symptomchecking.org/condtion/Rheumatoid_arthritis,"[http://dbpedia.org/resource/Fibromyalgia,  http://dbpedia.org/resource/The_Goal_(novel),  http://dbpedia.org/resource/Methotrexate,  http://dbpedia.org/resource/Alternative_medicine,  http://dbpedia.org/resource/Medical_imaging,  http://dbpedia.org/resource/Paris,  http://dbpedia.org/resource/Food_energy,  http://dbpedia.org/resource/Corticosteroid,  http://dbpedia.org/resource/Analgesic,  http://dbpedia.org/resource/In_vitro,  http://dbpedia.org/resource/Hydroxychloroquine,  http://dbpedia.org/resource/Nonsteroidal_anti-inflammatory_drug]","[http://dbpedia.org/resource/Cartilage,  http://dbpedia.org/resource/Lung]",Middle age,Female
152,http://ai.symptomchecking.org/condtion/Septic_shock,"[http://dbpedia.org/resource/Mortality_rate,  http://dbpedia.org/resource/Multiple_organ_dysfunction_syndrome,  http://dbpedia.org/resource/Parasitism]",[http://dbpedia.org/resource/Urinary_system],"young, old",female
153,http://ai.symptomchecking.org/condtion/Shingles,"[http://dbpedia.org/resource/Postherpetic_neuralgia,  http://dbpedia.org/resource/Aciclovir,  http://dbpedia.org/resource/Immunosuppression,  http://dbpedia.org/resource/Corticosteroid,  http://dbpedia.org/resource/18_Months,  http://dbpedia.org/resource/Neuron,  http://dbpedia.org/resource/Asteroid_belt,  http://dbpedia.org/resource/Virus,  http://dbpedia.org/resource/Hindi,  http://dbpedia.org/resource/Zoster_vaccine,  http://dbpedia.org/resource/Paracetamol,  http://dbpedia.org/resource/Opioid,  http://dbpedia.org/resource/Risk,  http://dbpedia.org/resource/Varicella_vaccine,  http://dbpedia.org/resource/Snake,  http://dbpedia.org/resource/Arabic]",http://dbpedia.org/resource/Human_eye,young,male
154,http://ai.symptomchecking.org/condtion/Sickle_cell_disease,"[http://dbpedia.org/resource/Hydroxycarbamide,  http://dbpedia.org/resource/James_VI_and_I,  http://dbpedia.org/resource/Thermoregulation,  http://dbpedia.org/resource/List_of_Being_Human_characters,  http://dbpedia.org/resource/Judge,  http://dbpedia.org/resource/Electric_power_transmission,  http://dbpedia.org/resource/Gene,  http://dbpedia.org/resource/Body_fluid,  http://dbpedia.org/resource/Pathogenic_bacteria,  http://dbpedia.org/resource/Sub-Saharan_Africa,  http://dbpedia.org/resource/Altitude,  http://dbpedia.org/resource/Hematopoietic_stem_cell_transplantation,  http://dbpedia.org/resource/Blood_test,  http://dbpedia.org/resource/Arabian_Peninsula,  http://dbpedia.org/resource/Hemoglobin,  http://dbpedia.org/resource/Cure,  http://dbpedia.org/resource/Mutation,  http://dbpedia.org/resource/Blood_transfusion,  http://dbpedia.org/resource/Indian_numbering_system,  http://dbpedia.org/resource/Vaccination,  http://dbpedia.org/resource/Antibiotics,  http://dbpedia.org/resource/Sickle_cell_trait,  http://dbpedia.org/resource/India,  http://dbpedia.org/resource/Chronic_pain,  http://dbpedia.org/resource/Doctor_of_Science,  http://dbpedia.org/resource/Analgesic,  http://dbpedia.org/resource/Physician]",[http://dbpedia.org/resource/Bone_marrow],Middel age,Female
155,http://ai.symptomchecking.org/condtion/Sinusitis,"[http://dbpedia.org/resource/Corticosteroid,  http://dbpedia.org/resource/United_States,  http://dbpedia.org/resource/CT_scan,  http://dbpedia.org/resource/Europe,  http://dbpedia.org/resource/Air_pollution]",[http://dbpedia.org/resource/Nose],Middel age,Female
156,http://ai.symptomchecking.org/condtion/Slapped_cheek_syndrome,"http://dbpedia.org/resource/Volvo_Redblock_Engine, http://dbpedia.org/resource/Parvovirus, http://dbpedia.org/resource/Rubella, http://dbpedia.org/resource/Infection, http://dbpedia.org/resource/Scarlet_fever",http://dbpedia.org/resource/Cheek,young,male
157,http://ai.symptomchecking.org/condtion/Soft_tissue_sarcomas,"[http://dbpedia.org/resource/Friedrich_Daniel_von_Recklinghausen,  http://dbpedia.org/resource/Gene,  http://dbpedia.org/resource/Herpesviridae,  http://dbpedia.org/resource/Malignancy,  http://dbpedia.org/resource/HIV,  http://dbpedia.org/resource/Vinyl_chloride,  http://dbpedia.org/resource/Wood_preservation,  http://dbpedia.org/resource/Mucus,  http://dbpedia.org/resource/Sarcoma,  http://dbpedia.org/resource/Herbicide,  http://dbpedia.org/resource/Radiation_therapy]","[http://dbpedia.org/resource/Blood,  http://dbpedia.org/resource/Tonsil,  http://dbpedia.org/resource/Thymus,  http://dbpedia.org/resource/Epithelium,  http://dbpedia.org/resource/Blood_vessel]",Middel age,female
158,http://ai.symptomchecking.org/condtion/Soft_tissue_sarcomas_Teenagers_and_young_adults,"[http://dbpedia.org/resource/Polyvinyl_chloride,  http://dbpedia.org/resource/Friedrich_Daniel_von_Recklinghausen,  http://dbpedia.org/resource/Neurofibromatosis,  http://dbpedia.org/resource/Etiology,  http://dbpedia.org/resource/Phenols,  http://dbpedia.org/resource/Chlorophenol,  http://dbpedia.org/resource/Vinyl_chloride,  http://dbpedia.org/resource/Herbicide,  http://dbpedia.org/resource/Tumor_suppressor_gene,  http://dbpedia.org/resource/Herpesviridae,  http://dbpedia.org/resource/Retinoblastoma_protein,  http://dbpedia.org/resource/Radiation_therapy]","[http://dbpedia.org/resource/Thymus,  http://dbpedia.org/resource/Blood_vessel,  http://dbpedia.org/resource/Skin,  http://dbpedia.org/resource/Nerve,  http://dbpedia.org/resource/Adenoid,  http://dbpedia.org/resource/Liver]",Middel age,male
159,http://ai.symptomchecking.org/condtion/Sore_throat,"http://dbpedia.org/resource/Inflammation, http://dbpedia.org/resource/Tonsillitis, http://dbpedia.org/resource/Pain, http://dbpedia.org/resource/Major_trauma, http://dbpedia.org/resource/Pharyngitis",http://dbpedia.org/resource/Tonsil,Yong,female
160,http://ai.symptomchecking.org/condtion/Stillbirth,"[http://dbpedia.org/resource/Pregnancy_rate,  http://dbpedia.org/resource/Africa,  http://dbpedia.org/resource/Labor_induction,  http://dbpedia.org/resource/Complications_of_pregnancy]",[http://dbpedia.org/resource/Placenta],young,Female
161,http://ai.symptomchecking.org/condtion/Stomach_cancer,"[http://dbpedia.org/resource/United_States,  http://dbpedia.org/resource/East_Asia,  http://dbpedia.org/resource/Endoscopy,  http://dbpedia.org/resource/Chemotherapy,  http://dbpedia.org/resource/Cure,  http://dbpedia.org/resource/Mediterranean_diet,  http://dbpedia.org/resource/Medical_imaging,  http://dbpedia.org/resource/Biopsy,  http://dbpedia.org/resource/Appetite,  http://dbpedia.org/resource/Pickling,  http://dbpedia.org/resource/South_Korea,  http://dbpedia.org/resource/Tobacco_smoking,  http://dbpedia.org/resource/Japan,  http://dbpedia.org/resource/Vomiting,  http://dbpedia.org/resource/Bacteria,  http://dbpedia.org/resource/Western_world,  http://dbpedia.org/resource/Human_feces,  http://dbpedia.org/resource/Cancer_screening,  http://dbpedia.org/resource/Refrigeration,  http://dbpedia.org/resource/Blood_test,  http://dbpedia.org/resource/Radiation_therapy,  http://dbpedia.org/resource/Palliative_care,  http://dbpedia.org/resource/Developed_country,  http://dbpedia.org/resource/Targeted_therapy,  http://dbpedia.org/resource/Lymphoma,  http://dbpedia.org/resource/Surgery,  http://dbpedia.org/resource/Five-year_survival_rate]","[http://dbpedia.org/resource/Liver,  http://dbpedia.org/resource/Lymph_node,  http://dbpedia.org/resource/Human_skin,  http://dbpedia.org/resource/Epigastrium,  http://dbpedia.org/resource/Lung,  http://dbpedia.org/resource/Mesenchyme,  http://dbpedia.org/resource/Abdomen,  http://dbpedia.org/resource/Stomach]",Elder,female
162,http://ai.symptomchecking.org/condtion/Stomach_ulcer,"[http://dbpedia.org/resource/Henrietta_of_England,  http://dbpedia.org/resource/Clarithromycin,  http://dbpedia.org/resource/Endoscopy,  http://dbpedia.org/resource/Alcohol,  http://dbpedia.org/resource/H2_antagonist,  http://dbpedia.org/resource/Antibody,  http://dbpedia.org/resource/Inflammation,  http://dbpedia.org/resource/Amoxicillin,  http://dbpedia.org/resource/Antimicrobial_resistance,  http://dbpedia.org/resource/Coronary_artery_disease,  http://dbpedia.org/resource/Bacteria,  http://dbpedia.org/resource/Biopsy,  http://dbpedia.org/resource/Blood_test]","[http://dbpedia.org/resource/Small_intestine,  http://dbpedia.org/resource/Esophagus,  http://dbpedia.org/resource/Gastric_acid]",Middel age,male
163,http://ai.symptomchecking.org/condtion/Stroke,"[http://dbpedia.org/resource/Warfarin,  http://dbpedia.org/resource/Angiography,  http://dbpedia.org/resource/Electrocardiography,  http://dbpedia.org/resource/Aspirin,  http://dbpedia.org/resource/Magnetic_resonance_imaging,  http://dbpedia.org/resource/Subroutine,  http://dbpedia.org/resource/Surgery,  http://dbpedia.org/resource/Risk_factor,  http://dbpedia.org/resource/Hemodynamics,  http://dbpedia.org/resource/Physical_examination,  http://dbpedia.org/resource/Bleeding]",[http://dbpedia.org/resource/Brain],Middel age,female
164,http://ai.symptomchecking.org/condtion/Sunburn,"[http://dbpedia.org/resource/DNA,  http://dbpedia.org/resource/Skin_cancer,  http://dbpedia.org/resource/Radiation,  http://dbpedia.org/resource/Sun_tanning,  http://dbpedia.org/resource/Melanin,  http://dbpedia.org/resource/Sunscreen]",[http://dbpedia.org/resource/Skin],Middel age,female
165,http://ai.symptomchecking.org/condtion/Swollen_glands,"[http://dbpedia.org/resource/Ancient_Greek,  http://dbpedia.org/resource/Inflammation,  http://dbpedia.org/resource/HIV]",[http://dbpedia.org/resource/Lymphatic_system],Middel age,male
166,http://ai.symptomchecking.org/condtion/Testicular_cancer,"[http://dbpedia.org/resource/Five-year_survival_rate,  http://dbpedia.org/resource/Semen_quality,  http://dbpedia.org/resource/Giovanni_Battista_Morgagni,  http://dbpedia.org/resource/United_States,  http://dbpedia.org/resource/United_Kingdom,  http://dbpedia.org/resource/Chemotherapy,  http://dbpedia.org/resource/Cancer]","[http://dbpedia.org/resource/Testicle,  http://dbpedia.org/resource/Lymph_node]",Yong,Male
167,http://ai.symptomchecking.org/condtion/Thirst,"[http://dbpedia.org/resource/Fluid_balance,  http://dbpedia.org/resource/Polyuria,  http://dbpedia.org/resource/Basic_Instinct,  http://dbpedia.org/resource/Diabetes_mellitus,  http://dbpedia.org/resource/Polydipsia,  http://dbpedia.org/resource/Osmolyte]","[http://dbpedia.org/resource/Sensory_neuron,  http://dbpedia.org/resource/Kidney,  http://dbpedia.org/resource/Brain,  http://dbpedia.org/resource/Nervous_system]",Elder,male
168,http://ai.symptomchecking.org/condtion/Thyroid_cancer,"[http://dbpedia.org/resource/Medullary_thyroid_cancer,  http://dbpedia.org/resource/Iodine-131,  http://dbpedia.org/resource/Follicular_thyroid_cancer]","[http://dbpedia.org/resource/Parafollicular_cell,  http://dbpedia.org/resource/Radiofrequency_ablation,  http://dbpedia.org/resource/Thyroid]",Yong,female
169,http://ai.symptomchecking.org/condtion/Tonsillitis,"[http://dbpedia.org/resource/Paracetamol,  http://dbpedia.org/resource/Bacteria,  http://dbpedia.org/resource/Pathogenic_bacteria,  http://dbpedia.org/resource/Ibuprofen,  http://dbpedia.org/resource/Streptococcus_pyogenes,  http://dbpedia.org/resource/Inflammation,  http://dbpedia.org/resource/Penicillin,  http://dbpedia.org/resource/Viral_disease]",[http://dbpedia.org/resource/Tonsil],young,female
170,http://ai.symptomchecking.org/condtion/Tooth_decay,"[http://dbpedia.org/resource/Monosaccharide,  http://dbpedia.org/resource/Abscess,  http://dbpedia.org/resource/Remineralisation_of_teeth,  http://dbpedia.org/resource/Gingival_recession,  http://dbpedia.org/resource/Dental_floss,  http://dbpedia.org/resource/Toothpaste,  http://dbpedia.org/resource/Paracetamol]","[http://dbpedia.org/resource/Cementum,  http://dbpedia.org/resource/Deciduous_teeth,  http://dbpedia.org/resource/Dentin,  http://dbpedia.org/resource/Epithelium]",young,female
171,http://ai.symptomchecking.org/condtion/Toothache,"[http://dbpedia.org/resource/Stimulation,  http://dbpedia.org/resource/Tooth,  http://dbpedia.org/resource/Pus,  http://dbpedia.org/resource/Inflammation,  http://dbpedia.org/resource/Pulp_necrosis,  http://dbpedia.org/resource/Dentin_hypersensitivity,  http://dbpedia.org/resource/Alveolar_osteitis,  http://dbpedia.org/resource/Periodontal_abscess,  http://dbpedia.org/resource/Abscess,  http://dbpedia.org/resource/Thrombus,  http://dbpedia.org/resource/Short_Time,  http://dbpedia.org/resource/Orofacial_pain,  http://dbpedia.org/resource/Dental_extraction,  http://dbpedia.org/resource/Endodontic_therapy,  http://dbpedia.org/resource/Dental_abscess,  http://dbpedia.org/resource/Trenchmouth,  http://dbpedia.org/resource/Dental_surgery,  http://dbpedia.org/resource/Dental_trauma,  http://dbpedia.org/resource/Fruit,  http://dbpedia.org/resource/Sleep,  http://dbpedia.org/resource/Dental_caries]","[http://dbpedia.org/resource/Gums,  http://dbpedia.org/resource/Periodontal_fiber,  http://dbpedia.org/resource/Alveolar_process,  http://dbpedia.org/resource/Wisdom_tooth]",young,female
172,http://ai.symptomchecking.org/condtion/Trigeminal_neuralgia,"[http://dbpedia.org/resource/Amitriptyline,  http://dbpedia.org/resource/Postherpetic_neuralgia,  http://dbpedia.org/resource/Chronic_pain,  http://dbpedia.org/resource/Myelin,  http://dbpedia.org/resource/Nerve_compression_syndrome,  http://dbpedia.org/resource/Gabapentin,  http://dbpedia.org/resource/Baclofen,  http://dbpedia.org/resource/Tamil_Nadu,  http://dbpedia.org/resource/Pimozide,  http://dbpedia.org/resource/Anticonvulsant,  http://dbpedia.org/resource/Carbamazepine,  http://dbpedia.org/resource/Opioid,  http://dbpedia.org/resource/Surgery,  http://dbpedia.org/resource/Oxcarbazepine,  http://dbpedia.org/resource/Lamotrigine,  http://dbpedia.org/resource/Golgi_apparatus,  http://dbpedia.org/resource/Neoplasm,  http://dbpedia.org/resource/Stroke]",[http://dbpedia.org/resource/Brainstem],Yong,Female
173,http://ai.symptomchecking.org/condtion/Type_1_diabetes,"[http://dbpedia.org/resource/Latin_America,  http://dbpedia.org/resource/Diabetic_foot_ulcer,  http://dbpedia.org/resource/Scandinavia,  http://dbpedia.org/resource/Risk,  http://dbpedia.org/resource/East_Asia,  http://dbpedia.org/resource/Blood_test,  http://dbpedia.org/resource/Sucrose,  http://dbpedia.org/resource/Insulin,  http://dbpedia.org/resource/Blurred_vision,  http://dbpedia.org/resource/United_States,  http://dbpedia.org/resource/Polydipsia,  http://dbpedia.org/resource/Diabetes_mellitus,  http://dbpedia.org/resource/Disease,  http://dbpedia.org/resource/Insulin_pump,  http://dbpedia.org/resource/Classical_antiquity,  http://dbpedia.org/resource/Glycated_hemoglobin,  http://dbpedia.org/resource/Polyuria,  http://dbpedia.org/resource/Genetic_disorder,  http://dbpedia.org/resource/Weight_loss,  http://dbpedia.org/resource/Diabetic_ketoacidosis,  http://dbpedia.org/resource/Hyperosmolar_hyperglycemic_state,  http://dbpedia.org/resource/Kidney_failure,  http://dbpedia.org/resource/Cardiovascular_disease,  http://dbpedia.org/resource/Autoimmunity,  http://dbpedia.org/resource/Diabetes_mellitus_type_1,  http://dbpedia.org/resource/Stroke]","[http://dbpedia.org/resource/Beta_cell,  http://dbpedia.org/resource/Human_skin,  http://dbpedia.org/resource/Pancreas]",young,male
174,http://ai.symptomchecking.org/condtion/Type_2_diabetes,"[http://dbpedia.org/resource/Polyuria,  http://dbpedia.org/resource/Fasting,  http://dbpedia.org/resource/Metformin,  http://dbpedia.org/resource/Insulin,  http://dbpedia.org/resource/Metabolic_disorder]",[http://dbpedia.org/resource/Pancreas],Elder,female
175,http://ai.symptomchecking.org/condtion/Underactive_thyroid,"[http://dbpedia.org/resource/Dieting,  http://dbpedia.org/resource/Hormone,  http://dbpedia.org/resource/Thyroid-stimulating_hormone,  http://dbpedia.org/resource/Ancient_Greek,  http://dbpedia.org/resource/Disease,  http://dbpedia.org/resource/Surgery,  http://dbpedia.org/resource/Levothyroxine,  http://dbpedia.org/resource/Mood_disorder,  http://dbpedia.org/resource/Weight_gain,  http://dbpedia.org/resource/Iodised_salt,  http://dbpedia.org/resource/United_States]","[http://dbpedia.org/resource/Endocrine_system,  http://dbpedia.org/resource/Hypothalamus,  http://dbpedia.org/resource/Pituitary_gland]",young,Female
176,http://ai.symptomchecking.org/condtion/Urinary_incontinence,"[http://dbpedia.org/resource/Graphical_user_interface,  http://dbpedia.org/resource/Urination,  http://dbpedia.org/resource/Overflow_incontinence,  http://dbpedia.org/resource/Enuresis,  http://dbpedia.org/resource/Urinary_incontinence]","[http://dbpedia.org/resource/Urethra,  http://dbpedia.org/resource/Pelvic_floor]",young,male
177,http://ai.symptomchecking.org/condtion/Vaginal_cancer,"[http://dbpedia.org/resource/Cure,  http://dbpedia.org/resource/Carcinoma,  http://dbpedia.org/resource/Radiation_therapy,  http://dbpedia.org/resource/Surgery,  http://dbpedia.org/resource/Cancer]","[http://dbpedia.org/resource/Pelvis,  http://dbpedia.org/resource/Vagina]",Elder,Female
178,http://ai.symptomchecking.org/condtion/Vaginal_thrush,"[http://dbpedia.org/resource/Itraconazole,  http://dbpedia.org/resource/Intravenous_therapy,  http://dbpedia.org/resource/Echinocandin,  http://dbpedia.org/resource/Therapy,  http://dbpedia.org/resource/Surgery,  http://dbpedia.org/resource/Fluconazole,  http://dbpedia.org/resource/Antifungal,  http://dbpedia.org/resource/Nystatin,  http://dbpedia.org/resource/Dentures,  http://dbpedia.org/resource/Mouthwash,  http://dbpedia.org/resource/Diabetes_mellitus,  http://dbpedia.org/resource/Risk,  http://dbpedia.org/resource/Birth_weight,  http://dbpedia.org/resource/Chemotherapy,  http://dbpedia.org/resource/Clotrimazole,  http://dbpedia.org/resource/Caspofungin,  http://dbpedia.org/resource/Chlorhexidine,  http://dbpedia.org/resource/HIV,  http://dbpedia.org/resource/Corticosteroid,  http://dbpedia.org/resource/Antibiotics]","[http://dbpedia.org/resource/Vagina,  http://dbpedia.org/resource/Penis]","young, old",Female
179,http://ai.symptomchecking.org/condtion/Varicose_eczema,"http://dbpedia.org/resource/Cryopreservation, http://dbpedia.org/resource/Hemosiderin, http://dbpedia.org/resource/Blood_pressure, http://dbpedia.org/resource/Stasis_dermatitis, http://dbpedia.org/resource/Varicose_veins",[http://dbpedia.org/resource/Capillary],Elder,male
